old_path,old_url,new_path,new_url,status,confidence,reason
/hsk2-tema5,https://chinachild.ru/hsk2-tema5,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"old HSK 2 topic; current HSK 2 page"
/hsk2-tema6,https://chinachild.ru/hsk2-tema6,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"old HSK 2 topic; current HSK 2 page"
/hsk2-tema7,https://chinachild.ru/hsk2-tema7,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"old HSK 2 topic; current HSK 2 page"
/hsk2-tema8,https://chinachild.ru/hsk2-tema8,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"old HSK 2 topic; current HSK 2 page"
/hsk2-tema9,https://chinachild.ru/hsk2-tema9,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"old HSK 2 topic; current HSK 2 page"
/hsk2-tema10,https://chinachild.ru/hsk2-tema10,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"old HSK 2 topic; current HSK 2 page"
/hsk2-tema11,https://chinachild.ru/hsk2-tema11,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"old HSK 2 topic; current HSK 2 page"
/hsk2-tema12,https://chinachild.ru/hsk2-tema12,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"old HSK 2 topic; current HSK 2 page"
/hsk2-tema13,https://chinachild.ru/hsk2-tema13,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"old HSK 2 topic; current HSK 2 page"
/hsk2-tema14,https://chinachild.ru/hsk2-tema14,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"old HSK 2 topic; current HSK 2 page"
/hsk2-tema15,https://chinachild.ru/hsk2-tema15,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"old HSK 2 topic; current HSK 2 page"
/page34202812.html,https://chinachild.ru/page34202812.html,/free-trial,https://chinachild.ru/free-trial,301,low,"Tilda page id for old thank-you page"
/page34203417.html,https://chinachild.ru/page34203417.html,/free-trial,https://chinachild.ru/free-trial,301,low,"Tilda page id for old payment thank-you page"
/page66680047.html,https://chinachild.ru/page66680047.html,/docs,https://chinachild.ru/docs,301,medium,"Tilda page id for old docs page"
/page31024282.html,https://chinachild.ru/page31024282.html,/privacy-policy,https://chinachild.ru/privacy-policy,301,high,"Tilda page id for old privacy policy"
/page32313480.html,https://chinachild.ru/page32313480.html,/privacy-policy,https://chinachild.ru/privacy-policy,301,medium,"Tilda page id for old cookie agreement"
/page31828542.html,https://chinachild.ru/page31828542.html,/public-treaty,https://chinachild.ru/public-treaty,301,high,"Tilda page id for old public treaty"
/page31050516.html,https://chinachild.ru/page31050516.html,/,https://chinachild.ru,301,low,"Tilda page id for old 404 page"
/page31242561.html,https://chinachild.ru/page31242561.html,/,https://chinachild.ru,301,low,"Tilda page id for old shared footer block"
/page130259076.html,https://chinachild.ru/page130259076.html,,https://go.chinachild.ru/page130259076.html,301,low,"Tilda page id for old member shared footer; keep on legacy Tilda host"
/page72525489.html,https://chinachild.ru/page72525489.html,/hsk/hsk-1,https://chinachild.ru/hsk/hsk-1,301,high,"Tilda page id for HSK 1 topic"
/page72653591.html,https://chinachild.ru/page72653591.html,/hsk/hsk-1,https://chinachild.ru/hsk/hsk-1,301,high,"Tilda page id for HSK 1 topic"
/page72765771.html,https://chinachild.ru/page72765771.html,/hsk/hsk-1,https://chinachild.ru/hsk/hsk-1,301,high,"Tilda page id for HSK 1 topic"
/page72769507.html,https://chinachild.ru/page72769507.html,/hsk/hsk-1,https://chinachild.ru/hsk/hsk-1,301,high,"Tilda page id for HSK 1 topic"
/page72794895.html,https://chinachild.ru/page72794895.html,/hsk/hsk-1,https://chinachild.ru/hsk/hsk-1,301,high,"Tilda page id for HSK 1 topic"
/page72798155.html,https://chinachild.ru/page72798155.html,/hsk/hsk-1,https://chinachild.ru/hsk/hsk-1,301,high,"Tilda page id for HSK 1 topic"
/page72848613.html,https://chinachild.ru/page72848613.html,/hsk/hsk-1,https://chinachild.ru/hsk/hsk-1,301,high,"Tilda page id for HSK 1 topic"
/page72862755.html,https://chinachild.ru/page72862755.html,/hsk/hsk-1,https://chinachild.ru/hsk/hsk-1,301,high,"Tilda page id for HSK 1 topic"
/page72864717.html,https://chinachild.ru/page72864717.html,/hsk/hsk-1,https://chinachild.ru/hsk/hsk-1,301,high,"Tilda page id for HSK 1 topic"
/page72869419.html,https://chinachild.ru/page72869419.html,/hsk/hsk-1,https://chinachild.ru/hsk/hsk-1,301,high,"Tilda page id for HSK 1 topic"
/page73078977.html,https://chinachild.ru/page73078977.html,/hsk/hsk-1,https://chinachild.ru/hsk/hsk-1,301,high,"Tilda page id for HSK 1 topic"
/page73081169.html,https://chinachild.ru/page73081169.html,/hsk/hsk-1,https://chinachild.ru/hsk/hsk-1,301,high,"Tilda page id for HSK 1 topic"
/page73083135.html,https://chinachild.ru/page73083135.html,/hsk/hsk-1,https://chinachild.ru/hsk/hsk-1,301,high,"Tilda page id for HSK 1 topic"
/page73085571.html,https://chinachild.ru/page73085571.html,/hsk/hsk-1,https://chinachild.ru/hsk/hsk-1,301,high,"Tilda page id for HSK 1 topic"
/page73086859.html,https://chinachild.ru/page73086859.html,/hsk/hsk-1,https://chinachild.ru/hsk/hsk-1,301,high,"Tilda page id for HSK 1 topic"
/page31329916.html,https://chinachild.ru/page31329916.html,/blog,https://chinachild.ru/blog,301,medium,"Tilda page id for old books/resources page"
/page31526071.html,https://chinachild.ru/page31526071.html,/learn/hsk,https://chinachild.ru/learn/hsk,301,high,"Tilda page id for old HSK hub"
/page31029055.html,https://chinachild.ru/page31029055.html,/chinese/hsk-test,https://chinachild.ru/chinese/hsk-test,301,high,"Tilda page id for old tests page"
/page31028509.html,https://chinachild.ru/page31028509.html,/courses,https://chinachild.ru/courses,301,high,"Tilda page id for old courses page"
/page31037887.html,https://chinachild.ru/page31037887.html,/results,https://chinachild.ru/results,301,high,"Tilda page id for old achievements page"
/page36015245.html,https://chinachild.ru/page36015245.html,/team/anastasia-ponomareva,https://chinachild.ru/team/anastasia-ponomareva,301,high,"Tilda page id for old teacher course"
/page36941677.html,https://chinachild.ru/page36941677.html,/team/anastasia-ponomareva,https://chinachild.ru/team/anastasia-ponomareva,301,medium,"Tilda page id for old teacher textbook page"
/page37327007.html,https://chinachild.ru/page37327007.html,/team/anastasia-ponomareva,https://chinachild.ru/team/anastasia-ponomareva,301,medium,"Tilda page id for old teacher workbook page"
/page65623805.html,https://chinachild.ru/page65623805.html,/team/anastasia-erina,https://chinachild.ru/team/anastasia-erina,301,high,"Tilda page id for old teacher course"
/page65623995.html,https://chinachild.ru/page65623995.html,/team/zhao-li,https://chinachild.ru/team/zhao-li,301,high,"Tilda page id for old teacher course"
/page37328202.html,https://chinachild.ru/page37328202.html,/courses/online-chinese,https://chinachild.ru/courses/online-chinese,301,medium,"Tilda page id for old private course/books page"
/page65675321.html,https://chinachild.ru/page65675321.html,/courses/online-chinese,https://chinachild.ru/courses/online-chinese,301,medium,"Tilda page id for old demo page"
/page73544157.html,https://chinachild.ru/page73544157.html,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"Tilda page id for HSK 2 topic"
/page73577299.html,https://chinachild.ru/page73577299.html,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"Tilda page id for HSK 2 topic"
/page73594439.html,https://chinachild.ru/page73594439.html,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"Tilda page id for HSK 2 topic"
/page73691215.html,https://chinachild.ru/page73691215.html,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"Tilda page id for HSK 2 topic"
/page73693539.html,https://chinachild.ru/page73693539.html,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"Tilda page id for HSK 2 topic"
/page73809619.html,https://chinachild.ru/page73809619.html,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"Tilda page id for HSK 2 topic"
/page73810841.html,https://chinachild.ru/page73810841.html,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"Tilda page id for HSK 2 topic"
/page73814351.html,https://chinachild.ru/page73814351.html,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"Tilda page id for HSK 2 topic"
/page73816899.html,https://chinachild.ru/page73816899.html,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"Tilda page id for HSK 2 topic"
/page73862093.html,https://chinachild.ru/page73862093.html,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"Tilda page id for HSK 2 topic"
/page73921131.html,https://chinachild.ru/page73921131.html,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"Tilda page id for HSK 2 topic"
/page73921751.html,https://chinachild.ru/page73921751.html,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"Tilda page id for HSK 2 topic"
/page73929851.html,https://chinachild.ru/page73929851.html,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"Tilda page id for HSK 2 topic"
/page73930207.html,https://chinachild.ru/page73930207.html,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"Tilda page id for HSK 2 topic"
/page73930439.html,https://chinachild.ru/page73930439.html,/hsk/hsk-2,https://chinachild.ru/hsk/hsk-2,301,high,"Tilda page id for HSK 2 topic"
/page131818866.html,https://chinachild.ru/page131818866.html,,https://go.chinachild.ru/page131818866.html,301,low,"Tilda page id for old member shared header; keep on legacy Tilda host"
/kursy,https://chinachild.ru/kursy,/courses,https://chinachild.ru/courses,301,medium,"repo legacy redirect; likely old Russian course slug"
/kursy-kitayskogo,https://chinachild.ru/kursy-kitayskogo,/courses,https://chinachild.ru/courses,301,medium,"possible short old Russian course slug"
/onlajn-kursy,https://chinachild.ru/onlajn-kursy,/courses/online-chinese,https://chinachild.ru/courses/online-chinese,301,medium,"repo legacy redirect; old online course slug"
/dlya-detej,https://chinachild.ru/dlya-detej,/courses/chinese-for-kids,https://chinachild.ru/courses/chinese-for-kids,301,medium,"repo legacy redirect; old kids audience slug"
/dlya-podrostkov,https://chinachild.ru/dlya-podrostkov,/courses/chinese-for-kids,https://chinachild.ru/courses/chinese-for-kids,301,medium,"repo legacy redirect; old teens audience slug"
/dlya-vzroslyh,https://chinachild.ru/dlya-vzroslyh,/courses/chinese-for-adults,https://chinachild.ru/courses/chinese-for-adults,301,medium,"repo legacy redirect; old adults audience slug"
/dlya-biznesa,https://chinachild.ru/dlya-biznesa,/courses/business-chinese,https://chinachild.ru/courses/business-chinese,301,medium,"repo legacy redirect; old business course slug"
/prepodavateli,https://chinachild.ru/prepodavateli,/team,https://chinachild.ru/team,301,medium,"repo legacy redirect; old teachers page"
/blog/kak-podgotovitsya-k-hsk-1,https://chinachild.ru/blog/kak-podgotovitsya-k-hsk-1,/blog/hsk-levels-explained,https://chinachild.ru/blog/hsk-levels-explained,301,medium,"repo legacy redirect; closest current HSK article"
/blog/kitajskij-dlya-detej-s-chego-nachat,https://chinachild.ru/blog/kitajskij-dlya-detej-s-chego-nachat,/blog/s-kakogo-vozrasta-uchit-kitayskiy,https://chinachild.ru/blog/s-kakogo-vozrasta-uchit-kitayskiy,301,medium,"repo legacy redirect; current kids learning article"
/blog/zachem-biznesu-kitajskij-yazyk,https://chinachild.ru/blog/zachem-biznesu-kitajskij-yazyk,/blog/business-chinese-online-courses,https://chinachild.ru/blog/business-chinese-online-courses,301,medium,"repo legacy redirect; current business Chinese article"
